weatheid,temp,humidity,winddirecttion,windspeed,waterspeed,waterdirecttion,watertemp,gathertime,Latitude,Longitude
8261,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.10000500000005
8262,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.11000500000006
8263,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.12000500000006
8264,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.13000500000007
8265,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.14000500000007
8266,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.15000500000008
8267,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.16000500000008
8268,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.17000500000009
8269,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.1800050000001
8270,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.1900050000001
8271,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.2000050000001
8272,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.21000500000011
8273,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.22000500000011
8274,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.23000500000012
8275,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.24000500000012
8276,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.25000500000013
8277,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.26000500000013
8278,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.27000500000014
8279,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.28000500000014
8280,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.29000500000015
8281,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.30000500000016
8282,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.31000500000016
8283,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.32000500000017
8284,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.33000500000017
8285,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.34000500000018
8286,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.35000500000018
8287,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.36000500000019
8288,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.37000500000019
8289,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.3800050000002
8290,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.3900050000002
8291,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.4000050000002
8292,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.41000500000021
8293,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.42000500000022
8294,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.43000500000022
8295,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.44000500000023
8296,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.45000500000023
8297,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.46000500000024
8298,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.47000500000024
8299,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.48000500000025
8300,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.49000500000025
8301,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.50000500000026
8302,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.51000500000026
8303,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.52000500000027
8304,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.53000500000027
8305,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.54000500000028
8306,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.55000500000028
8307,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.56000500000029
8308,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.5700050000003
8309,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.5800050000003
8310,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.5900050000003
8311,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.60000500000031
8312,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.61000500000031
8313,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.62000500000032
8314,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.63000500000032
8315,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.64000500000033
8316,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.65000500000033
8327,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.66000500000034
8318,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.67000500000034
8319,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.68000500000035
8320,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.69000500000035
8321,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.70000500000036
8322,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.71000500000036
8323,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.72000500000037
8324,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.73000500000038
8325,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.74000500000038
8326,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.75000500000039
8327,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.76000500000039
8328,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.7700050000004
8329,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.7800050000004
8330,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.7900050000004
8331,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.80000500000041
8332,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.81000500000042
8333,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.82000500000042
8334,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.83000500000043
8335,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.84000500000043
8336,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.85000500000044
8337,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.86000500000044
8338,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.87000500000045
8339,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.88000500000045
8340,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.89000500000046
8341,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.90000500000046
8342,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.91000500000047
8343,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.92000500000047
8344,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.93000500000048
8345,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.94000500000048
8346,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.95000500000049
8347,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.96000500000049
8348,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.9700050000005
8349,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.9800050000005
8350,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,127.99000500000051
8351,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.0000050000005
8352,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.0100050000005
8353,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.02000500000048
8354,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.03000500000047
8355,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.04000500000046
8356,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.05000500000045
8357,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.06000500000044
8358,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.07000500000044
8359,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.08000500000043
8360,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.09000500000042
8361,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.1000050000004
8362,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.1100050000004
8363,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.1200050000004
8364,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.13000500000038
8365,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.14000500000037
8366,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.15000500000036
8367,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.16000500000035
8368,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.17000500000034
8369,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.18000500000034
8370,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.19000500000033
8371,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.20000500000032
8372,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.2100050000003
8373,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.2200050000003
8374,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.2300050000003
8375,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.24000500000028
8376,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.25000500000027
8377,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.26000500000026
8378,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.27000500000025
8379,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.28000500000024
8380,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.29000500000024
8381,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.30000500000023
8382,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.31000500000022
8383,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.3200050000002
8384,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.3300050000002
8385,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.3400050000002
8386,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.35000500000018
8387,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.36000500000017
8388,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.37000500000016
8389,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.38000500000015
8390,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.39000500000014
8391,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.40000500000014
8392,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.41000500000013
8393,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.42000500000012
8394,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.4300050000001
8395,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.4400050000001
8396,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.4500050000001
8397,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.46000500000008
8398,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.47000500000007
8399,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.48000500000006
8400,17,14,78,26,29,78,6,20231028 09:10;11,37.55000499999989,128.49000500000005
8401,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.000005
8402,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.010005
8403,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.02000500000001
8404,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.03000500000002
8405,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.04000500000002
8406,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.05000500000003
8407,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.06000500000003
8408,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.07000500000004
8409,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.08000500000004
8410,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.09000500000005
8411,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.10000500000005
8412,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.11000500000006
8413,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.12000500000006
8414,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.13000500000007
8415,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.14000500000007
8416,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.15000500000008
8427,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.16000500000008
8418,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.17000500000009
8419,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.1800050000001
8420,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.1900050000001
8421,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.2000050000001
8422,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.21000500000011
8423,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.22000500000011
8424,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.23000500000012
8425,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.24000500000012
8426,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.25000500000013
8427,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.26000500000013
8428,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.27000500000014
8429,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.28000500000014
8430,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.29000500000015
8431,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.30000500000016
8432,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.31000500000016
8433,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.32000500000017
8434,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.33000500000017
8435,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.34000500000018
8436,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.35000500000018
8437,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.36000500000019
8438,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.37000500000019
8439,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.3800050000002
8440,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.3900050000002
8441,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.4000050000002
8442,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.41000500000021
8443,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.42000500000022
8444,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.43000500000022
8445,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.44000500000023
8446,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.45000500000023
8447,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.46000500000024
8448,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.47000500000024
8449,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.48000500000025
8450,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.49000500000025
8451,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.50000500000026
8452,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.51000500000026
8453,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.52000500000027
8454,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.53000500000027
8455,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.54000500000028
8456,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.55000500000028
8457,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.56000500000029
8458,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.5700050000003
8459,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.5800050000003
8460,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.5900050000003
8461,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.60000500000031
8462,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.61000500000031
8463,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.62000500000032
8464,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.63000500000032
8465,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.64000500000033
8466,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.65000500000033
8467,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.66000500000034
8468,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.67000500000034
8469,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.68000500000035
8470,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.69000500000035
8471,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.70000500000036
8472,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.71000500000036
8473,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.72000500000037
8474,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.73000500000038
8475,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.74000500000038
8476,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.75000500000039
8477,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.76000500000039
8478,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.7700050000004
8479,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.7800050000004
8480,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.7900050000004
8481,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.80000500000041
8482,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.81000500000042
8483,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.82000500000042
8484,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.83000500000043
8485,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.84000500000043
8486,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.85000500000044
8487,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.86000500000044
8488,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.87000500000045
8489,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.88000500000045
8490,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.89000500000046
8491,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.90000500000046
8492,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.91000500000047
8493,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.92000500000047
8494,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.93000500000048
8495,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.94000500000048
8496,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.95000500000049
8497,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.96000500000049
8498,17,14,78,26,29,78,6,20231028 09:10;11,37.56000499999989,127.9700050000005
